evt_block_time,evt_block_number,liquidity_provider,liquidityProvider,e_asset,lp_token,deposit_size_base,deposit_size_base_usd,deposit_size_e_asset,lp_tokens_acquired,tx_fee_eth,tx_fee_usd,evt_tx_hash,nonce,index,tx_index
2022-09-12T18:02:25+00:00,1.5522264e+07,\x63252d7ed07cd0de190b52861f7dc691e2b86983,\x63252d7ed07cd0de190b52861f7dc691e2b86983,ePyvcrv3crypto-12NOV21,LPePyvcrv3crypto-12NOV21,-3.9554834297e-08,-4.1190112168185e-05,-2.8965757696e-08,-6.7385463879e-08,0.004057598412566641,6.991810128630083,\xef5b342b73d3fd21df7a9c86cda5f05bc622183dda61e3ac8eea0c1502467c40,2953,263,155
2022-09-12T18:02:02+00:00,1.552226e+07,\x63252d7ed07cd0de190b52861f7dc691e2b86983,\x63252d7ed07cd0de190b52861f7dc691e2b86983,eYyvcrv3crypto-12NOV21,LPeYyvcrv3crypto-12NOV21,-0.09778952449844093,-101.8323437464066,-2.619677531673858,-1.011301596279836,0.006196773416044368,10.677908144122693,\xec5968285dc1670a3702001c500247eecb6acd2a0277db6a28cf8683b7a4658c,2952,125,56
2022-08-21T14:06:01+00:00,1.5384386e+07,\x0e83c83088f347f3362c6c9871b9540cf88af278,\x0e83c83088f347f3362c6c9871b9540cf88af278,ePyvCurve-MIM-29APR22,LPePyvCurve-MIM-29APR22,-228.89825677336245,-225.68389990473526,-377.839277496258,-597.7482025804645,0.002419252424159515,3.9007784161905605,\x8cb2272a8096f578c0d4eb3d703d31a21227b62f33c3d619943cbb8d6d5b7356,138,299,78
2022-08-21T13:44:41+00:00,1.5384301e+07,\xbcb8b1f2765be1ebaf26204e204a7149814b5646,\xbcb8b1f2765be1ebaf26204e204a7149814b5646,ePyvCurve-MIM-29APR22,LPePyvCurve-MIM-29APR22,-0.7594413987469898,-0.7487767667362741,-1.253599714773813,-1.9832162003561182,0.001060689818052204,1.7174901671864897,\x58de595423997853ac1d99b963ad028c28bb7bdb95004e3307340e52ba9b56aa,736,85,49
2022-08-21T13:42:30+00:00,1.538429e+07,\xbcb8b1f2765be1ebaf26204e204a7149814b5646,\xbcb8b1f2765be1ebaf26204e204a7149814b5646,ePyvCurve-MIM-29APR22,LPePyvCurve-MIM-29APR22,-253.14713291566318,-249.59225557875794,-417.8665715912709,-661.0720667853725,0.001044420272840065,1.6911461941880903,\xc5ae719f28e617ed3a5ddcba523e1401c998e7a55e956c4c891ee2ceb404d478,733,119,51
2022-08-14T14:42:25+00:00,1.5340356e+07,\x553bff333348548cfabf3b4fcb49ef5f2c28c10a,\x553bff333348548cfabf3b4fcb49ef5f2c28c10a,eYyvCurve-MIM-29APR22,LPeYyvCurve-MIM-29APR22,-0.8488427839902705,-0.8368257868360282,-18.742509077888304,-7.969706339808848,0.001329440941147592,2.6341143975616044,\x5e4f8d942402f879ac019b1c9875bfb093f832de205ed47cae4b1086e01d7567,1160,258,31
2022-08-12T14:25:30+00:00,1.5327495e+07,\xd4638a640d820a5f58bd27082cfe4d9d3ff3cbcc,\xd4638a640d820a5f58bd27082cfe4d9d3ff3cbcc,ePyvCurve-MIM-11FEB22,LPePyvCurve-MIM-11FEB22,-371.25492413183645,-365.9862064115624,-89405.81396078387,-87816.18889466244,0.005069545585673074,9.570237461177772,\x962d3a2a39d1e8470fffb2cf84ed0117367f1d96db1dbac08c639fb894787aa0,540,25,5
2022-08-11T02:39:22+00:00,1.5318147e+07,\x4baf3c8d0dd58af939bd3b0ab32f97ed831a8c22,\x4baf3c8d0dd58af939bd3b0ab32f97ed831a8c22,ePyvcrv3crypto-12NOV21,LPePyvcrv3crypto-12NOV21,-0.001331998193041754,-1.4660839672905632,-0.000975413943631829,-0.002269187008869788,0.00238583470107928,4.484128603984486,\x8b147b36b9c82f47be2b31e899af6d139139878bc4d890450ef712705bbc6514,52,34,10
2022-08-11T02:32:25+00:00,1.5318104e+07,\x4baf3c8d0dd58af939bd3b0ab32f97ed831a8c22,\x4baf3c8d0dd58af939bd3b0ab32f97ed831a8c22,ePyvcrv3crypto-12NOV21,LPePyvcrv3crypto-12NOV21,-0.4439993976805841,-488.6946557635205,-0.32513798121060916,-0.7563956696232617,0.004342451984967635,8.120906306127672,\xb5c5d4e712d30d94b572c7208e28ecb2553b08d4c3362f40f39f8f3eeb84bfea,49,293,145
2022-08-06T10:25:52+00:00,1.528817e+07,\x03ba4b9973039d6e7fe93c34535caf4516ebaa3f,\x03ba4b9973039d6e7fe93c34535caf4516ebaa3f,ePyvcrv3crypto-29APR22,LPePyvcrv3crypto-29APR22,-0.10888493046048438,-113.90743633964858,-0.10795407226364352,-0.21206966061249358,0.001105651665233247,1.8959714755419719,\xc6b380b9f5a1e5141bd6815810dbac1c3a4120a56562e1130d32dd3c8d5e12e8,483,178,114
2022-07-30T19:04:29+00:00,1.5245574e+07,\x7a7676c0716a9ef45ff065f21e742b6c081c7b6e,\x7a7676c0716a9ef45ff065f21e742b6c081c7b6e,ePyvcrv3crypto-29APR22,LPePyvcrv3crypto-29APR22,-3.4246052081601386,-3617.420134830581,-3.395328229100886,-6.66993,0.001314957375234786,2.2688800535251095,\x731af2ac42f151180e320d75420538618843d6f42174417728218c35744f54c9,34,393,189
2022-07-24T19:08:52+00:00,1.5207095e+07,\xe3475bf2ceea9ed2560d5f68118b9547819fdecf,\xe3475bf2ceea9ed2560d5f68118b9547819fdecf,ePyvcrv3crypto-12NOV21,LPePyvcrv3crypto-12NOV21,-1.1246508183856523,-1141.406937779169,-0.8235747583599952,-1.9159508172962658,0.001682592994849767,2.6868822756857473,\x7f18d42dde0c5f2c65a7dbe685e70b95ab498d4f6903c0302892b754bbca36f6,86,551,294
2022-07-24T19:07:19+00:00,1.5207087e+07,\xe3475bf2ceea9ed2560d5f68118b9547819fdecf,\xe3475bf2ceea9ed2560d5f68118b9547819fdecf,eYyvcrv3crypto-12NOV21,LPeYyvcrv3crypto-12NOV21,-0.02386962955301619,-24.225262035677318,-0.6394420317527137,-0.24685051485201243,0.002097838802133494,3.3499758479629125,\x574f3cfe88cd26ee4e559716ef3212d48519059f09a9019f58ac701016c4b2d1,84,307,380
2022-07-16T07:52:04+00:00,1.5152471e+07,\x4645a30a4051e4aa9ba57c2158b97d2ef4995fe7,\x4645a30a4051e4aa9ba57c2158b97d2ef4995fe7,ePyvCurve-MIM-29APR22,LPePyvCurve-MIM-29APR22,-6.589526653621565,-6.492162279857036,-10.877243125149262,-17.207984755245775,0.002776104926511863,3.3231919243795556,\xe0713e8ce63fee337344d8f09d5741cdb8d09b057c23697996c0d7b7db4e2857,15,167,95
2022-07-16T02:33:30+00:00,1.5151041e+07,\xa61d90c1739fbd52de7a864dc10eee7b9bd68ad6,\xa61d90c1739fbd52de7a864dc10eee7b9bd68ad6,ePyvCrvTriCrypto-15AUG21,LPePyvCrvTriCrypto-15AUG21,-0.000580494173639665,-0.49319867534734074,-0.007166089903831458,-0.0076975788102597,0.002081517443368902,2.529418366833023,\xca72fae54d443eb608e6e92512e4479534f0df8702c31fd87e3fd83aa47450f8,763,37,8
2022-07-11T22:30:08+00:00,1.5124051e+07,\xe83946266e7b9e5711c20ef033f886a2ffb0916c,\xe83946266e7b9e5711c20ef033f886a2ffb0916c,ePyvcrv3crypto-29APR22,LPePyvcrv3crypto-29APR22,-0.000603529950409947,-0.5301788717278602,-0.000598370367729386,-0.001175464696644701,0.003108040117139196,3.443366565377344,\xcdcea2cbabf3a813ed948ff5baf1ceaa0cbe92a2d6404bdd67db5e0c5a162d4d,57,171,85
2022-07-11T22:21:16+00:00,1.5124002e+07,\xe83946266e7b9e5711c20ef033f886a2ffb0916c,\xe83946266e7b9e5711c20ef033f886a2ffb0916c,ePyvcrv3crypto-29APR22,LPePyvcrv3crypto-29APR22,-0.20117665013664265,-176.72629057594781,-0.1994567892431222,-0.391821565548221,0.004165491932204892,4.6174061519298,\x06aa7471929dc83a004804fe77934afc291e6b16dcb2a1a84df2133b359afcac,54,152,97
2022-06-23T17:38:36+00:00,1.50141e+07,\x06427ae8972e78bd5bf3706eb98919188d55738f,\x06427ae8972e78bd5bf3706eb98919188d55738f,ePyvCurve-MIM-29APR22,LPePyvCurve-MIM-29APR22,-279.2459376823963,-274.132924989657,-460.94751801517526,-729.2268612286505,0.0136455153789403,14.929285465791002,\x558ce429736cc0cd5222f2eafde894efa6ccb8b392182448289b7e99e8aa6830,113,185,120
2022-06-23T17:27:31+00:00,1.5014057e+07,\x900d1719363e97176cbe2274cc4483245ad3270e,\x900d1719363e97176cbe2274cc4483245ad3270e,ePyvcrv3crypto-29APR22,LPePyvcrv3crypto-29APR22,-0.10000293794192418,-86.71771873448432,-0.09914801197468769,-0.19477065393629103,0.009549550613118886,10.45761738092036,\xbbe5b6426cf41a84dc9ce175a828bc79d436633968a8c48b73b4603a905affda,278,413,304
2022-06-12T07:53:49+00:00,1.4949029e+07,\xe92d2a4255bc7e468d355644d24ec5d9ac6ef13d,\xe92d2a4255bc7e468d355644d24ec5d9ac6ef13d,ePyvCurve-MIM-11FEB22,LPePyvCurve-MIM-11FEB22,-7.850645910331886,-7.741286452608687,-1890.59684359061,-1856.9822496468657,0.004875718153647175,7.1219127498508925,\xc92c9f8cee2e2391177067d85e6aa3a9e2b50b2059d82c35acba4fa60473e4a4,604,140,84
2022-05-16T09:46:00+00:00,1.4785515e+07,\xe5c1607aa00c6134e21d5ad418e59d5fe72d8abf,\xe5c1607aa00c6134e21d5ad418e59d5fe72d8abf,ePyvcrv3crypto-29APR22,LPePyvcrv3crypto-29APR22,-0.001018865977202488,-1.214508848894172,-0.001010155683295422,-0.001984393626199383,0.001843669732067127,3.708781343118195,\xb7d255ecb4724d99110c9edf88cb208b232b8c9b5a14ab59a864cb19e88f30f6,59,152,62
2022-05-16T09:40:12+00:00,1.4785486e+07,\xe5c1607aa00c6134e21d5ad418e59d5fe72d8abf,\xe5c1607aa00c6134e21d5ad418e59d5fe72d8abf,ePyvcrv3crypto-29APR22,LPePyvcrv3crypto-29APR22,-0.33962199240082264,-404.83628296471596,-0.33671856109846754,-0.661464542066448,0.002250955325078568,4.531285617149411,\x8730a1da3efc06fbdb3afef6a91aa01c2d7261115ff6ae55334cad1779fb65fb,58,479,65
2022-05-13T13:03:46+00:00,1.476753e+07,\x91544e0d0ee6361152f06891b52e778b3614d253,\x91544e0d0ee6361152f06891b52e778b3614d253,ePyvCurve-MIM-29APR22,LPePyvCurve-MIM-29APR22,-7545.084545300042,-7412.357493606955,-12454.569700227219,-19703.342388213376,0.013827787687557476,29.2608432477635,\xff12e6bd44fd181a6d6adb62a8a4caaca0a89e1e7519824afb65564261790310,1627,196,159
2022-05-11T02:05:22+00:00,1.4752108e+07,\x5d2557797c9928e83cf61bbe7a7c3e9fc8e26916,\x5d2557797c9928e83cf61bbe7a7c3e9fc8e26916,ePyvcrv3crypto-29APR22,LPePyvcrv3crypto-29APR22,-0.07716420993088896,-97.53530996802495,-0.07650453244371837,-0.15028882088888865,0.009242102374238599,21.65932901914687,\x7c2d6432ff942257805717021130a9a6b8cebf09f55abc6cbc32de3cbe01fe0d,26,340,171
2022-05-10T07:35:20+00:00,1.4747314e+07,\x5d2557797c9928e83cf61bbe7a7c3e9fc8e26916,\x5d2557797c9928e83cf61bbe7a7c3e9fc8e26916,ePyvcrv3crypto-29APR22,LPePyvcrv3crypto-29APR22,-25.72140331029632,-32720.90244652172,-25.50151081457279,-50.096273629629536,0.007555189259893275,18.057128986822725,\xa04d20d700450f33fe12e720837d28aedc20e63bb019fa60e34050f1cd8297bd,20,249,111
2022-05-08T10:03:41+00:00,1.473542e+07,\x176b8c8dd7657a011fcac694364e69cf011980e9,\x176b8c8dd7657a011fcac694364e69cf011980e9,ePyvcrv3crypto-29APR22,LPePyvcrv3crypto-29APR22,-0.02796114714866659,-37.75231807885629,-0.0277221070638143,-0.054458509190173726,0.003303053805186837,8.430714532358884,\x48bad8213f168e71f49c47d607f47b2ba6df0bb0f9f677f0aedff84501857822,824,453,207
2022-05-06T12:08:43+00:00,1.4723448e+07,\x84282a0d37c4ba71309071575d55f2bafc779c82,\x84282a0d37c4ba71309071575d55f2bafc779c82,ePyvcrv3crypto-29APR22,LPePyvcrv3crypto-29APR22,-2.1150324789886334,-2946.936954864899,-2.0969510483322056,-4.119341566428228,0.007302389945079138,19.612466818895747,\x2c2f2e340eb7a7d9520325f0493f00184db180d6cc11744b4e1f774cbc5e16e3,391,323,227
2022-05-05T03:39:57+00:00,1.4714938e+07,\x16884a4c09185f81440ad6cc8b8850f6871fb5fd,\x16884a4c09185f81440ad6cc8b8850f6871fb5fd,ePyvcrv3crypto-29APR22,LPePyvcrv3crypto-29APR22,-0.11126102849716298,-158.82303121810253,-0.110309857017992,-0.21669746633445539,0.011904573072337112,35.088133902060015,\xf9444c3233d1ca8d49681cea5d4b77c33afe01aa0206f9912f2570c0faa27d51,846,67,42
2022-05-04T09:18:42+00:00,1.4710071e+07,\x922bf6407b136be55e827f7aea11f5f47a90c88d,\x922bf6407b136be55e827f7aea11f5f47a90c88d,ePyvcrv3crypto-29APR22,LPePyvcrv3crypto-29APR22,-0.40546071170689535,-591.7098640387131,-0.4019944246330724,-0.789695278857589,0.005129125374097668,14.585180913784127,\x4272852323e32d92015a4c3b52c73265e302bf1ac2dbf36cbb532eff2f8d9c4e,1505,482,90
2022-05-04T09:03:14+00:00,1.4710007e+07,\x3eb4054da1dbe73d3bf13ecc02bf584a7288bcff,\x3eb4054da1dbe73d3bf13ecc02bf584a7288bcff,ePyvcrv3crypto-29APR22,LPePyvcrv3crypto-29APR22,-2.9711091029059555,-4335.893743992479,-2.9457090659086207,-5.786678619633415,0.005560375312686768,15.83995236075705,\x50482602a7e582e1f297b4fce9e591fea16a1bb50c7b4e9f5bc922575753e7e3,1032,552,330
2022-05-03T17:56:09+00:00,1.4706091e+07,\xfe4d9d4f102b40193eed8aa6c52bd87a328177fc,\xfe4d9d4f102b40193eed8aa6c52bd87a328177fc,eYyvcrv3crypto-29APR22,LPeYyvcrv3crypto-29APR22,-7.772253728390248,-11238.0690007176,-193.41451430016025,-77.51125088570022,0.00670974310782195,18.898930827215615,\x02a3fd3ff562c8cb93ac00d936d587ad0d87230677c527c21c553fc7ccb8e614,122,453,299
2022-05-03T17:54:59+00:00,1.4706083e+07,\xfe4d9d4f102b40193eed8aa6c52bd87a328177fc,\xfe4d9d4f102b40193eed8aa6c52bd87a328177fc,ePyvcrv3crypto-29APR22,LPePyvcrv3crypto-29APR22,-0.5546835606787209,-802.0289025950599,-0.5499415661995304,-1.080329058970706,0.007711482401281035,21.737743511323085,\x1d4e5d7de5339a757d70efbb72ddc743d51772fd22e48fb932274a14e3e16fc4,120,585,189
2022-05-03T17:53:52+00:00,1.4706077e+07,\xfe4d9d4f102b40193eed8aa6c52bd87a328177fc,\xfe4d9d4f102b40193eed8aa6c52bd87a328177fc,ePyvcrv3crypto-29APR22,LPePyvcrv3crypto-29APR22,-184.89452022624033,-267342.96753168665,-183.31385539984348,-360.10968632356867,0.01002098748808872,28.247961210423533,\x82703108c01d121115e407b31b88cf9b3fa6c2f203cd8b05c6adc52fc65d593b,119,137,92
2022-05-03T12:13:35+00:00,1.4704582e+07,\x35b248d06bf280e17d8cbff63c56a58e52a936f1,\x35b248d06bf280e17d8cbff63c56a58e52a936f1,ePyvCurve-MIM-29APR22,LPePyvCurve-MIM-29APR22,-1.109117721605838,-1.0902442145859532,-1.8308057234563169,-2.8963659832344417,0.008019262141847155,22.823140826182676,\xcbcbaa12ecab8123275e4dc36b81047be3b14f7f64f342322023d34d6299d6f1,49,229,137
2022-05-03T10:53:37+00:00,1.4704214e+07,\x35b248d06bf280e17d8cbff63c56a58e52a936f1,\x35b248d06bf280e17d8cbff63c56a58e52a936f1,ePyvCurve-MIM-29APR22,LPePyvCurve-MIM-29APR22,-369.7059072019466,-363.4147381953183,-610.26857448544,-965.4553277448156,0.007239490617825304,20.49557709831286,\x3c80a7589909da2253d2352e18c3f617552ed0d1e093dbd50a844d47662bdb08,42,261,144
2022-05-02T14:23:17+00:00,1.469881e+07,\x4bf1fbc233cd6109c35a4cd9d34540173af3234c,\x4bf1fbc233cd6109c35a4cd9d34540173af3234c,ePyvcrv3crypto-29APR22,LPePyvcrv3crypto-29APR22,-0.019871814853754707,-28.80793045248035,-0.01970193053951129,-0.03870332665840711,0.010677731661445047,30.066036480347123,\xabc659c3274fe96ddfac15c771894b58bb43bdd918d7c9e480bc37bea7d33d61,3591,602,341
2022-05-02T11:46:11+00:00,1.4698091e+07,\x94458aa887d18f85003c3b0391594767ddc733fb,\x94458aa887d18f85003c3b0391594767ddc733fb,ePyvCurve-MIM-29APR22,LPePyvCurve-MIM-29APR22,-59.81573887747758,-59.96377895328981,-98.73703661600393,-156.20368151355672,0.008550667645953908,23.93494336787772,\x391b457d0474fb4374d3d57feea911b482d457c08c8f971af834525ed9e47024,276,119,62
2022-05-02T05:08:44+00:00,1.4696389e+07,\x343ee80f82440a498e48ae186e066809750a055b,\x343ee80f82440a498e48ae186e066809750a055b,ePyvCurve-MIM-11FEB22,LPePyvCurve-MIM-11FEB22,-8.076792486367e-06,-8.096782024144851e-06,-0.001945057585767099,-0.001910474686105325,0.0077971986209936,22.31932510862176,\x56ec5e5641e4c3da2adb1636ef50e3f1655fa9c65d96cecf6ac162e3aff11b9d,1409,437,166
2022-05-01T20:02:19+00:00,1.4693953e+07,\xd861415f6703ab50ce101c7e6f6a80ada1fc2b1c,\xd861415f6703ab50ce101c7e6f6a80ada1fc2b1c,ePyvCurve-MIM-29APR22,LPePyvCurve-MIM-29APR22,-0.6832550657723053,-0.6724353652696016,-1.1278399583998444,-1.784262113772991,0.005672529385980558,15.734235109657435,\x2673311b3fdc66e9852345c86c6d9f51fc239675dce74bd45631cb599afabae4,896,495,325
2022-05-01T19:18:23+00:00,1.469376e+07,\x3dd48ad861f0b77d1312f9c95a13e52871ca95e0,\x3dd48ad861f0b77d1312f9c95a13e52871ca95e0,ePyvcrv3crypto-29APR22,LPePyvcrv3crypto-29APR22,-0.1134173755252188,-162.60781267172726,-0.11244776941695994,-0.22089727415422084,0.006437071716359778,17.87510444915947,\x19171deef8dbb31917d6e847893991e12581d9462ad50b28a899e934791991f9,4829,200,115
2022-05-01T18:58:32+00:00,1.4693673e+07,\x3dd48ad861f0b77d1312f9c95a13e52871ca95e0,\x3dd48ad861f0b77d1312f9c95a13e52871ca95e0,ePyvcrv3crypto-29APR22,LPePyvcrv3crypto-29APR22,-37.80579184173955,-54202.60422390901,-37.48258980565326,-73.63242471807351,0.00688056943201089,19.074039356643308,\x8081d37fc68cdf9cf06cd5c4f1a479aa85f719f5f3b4741289951be110c4f09b,4828,355,204
2022-05-01T12:52:53+00:00,1.4692069e+07,\x404149253dad23a444797f8f2a40a50f22a4ca7e,\x404149253dad23a444797f8f2a40a50f22a4ca7e,ePyvcrv3crypto-29APR22,LPePyvcrv3crypto-29APR22,-0.12359978460489543,-177.20645120050182,-0.12254312899478796,-0.24072903625952208,0.007279083448081344,20.135691797420534,\xe6d3f1a17b87d7da1af94d3fe3d0006ce8858ce1cc9a1a0e3ed065f683d6e382,35,71,95
2022-05-01T06:05:11+00:00,1.4690293e+07,\xd9a37e4794938f57d672a815b6617289ceb6c15c,\xd9a37e4794938f57d672a815b6617289ceb6c15c,ePyvcrv3crypto-29APR22,LPePyvcrv3crypto-29APR22,-0.058847438209666016,-84.37025776954872,-0.05834435095976936,-0.11461417292788381,0.019515164677117083,54.460189457843555,\xc9d7ba908d321a7dfe5cc8a23d58e3c07577c3a4192f15b2dafc792208ea0631,24,251,208
2022-05-01T06:05:03+00:00,1.4690292e+07,\xd9a37e4794938f57d672a815b6617289ceb6c15c,\xd9a37e4794938f57d672a815b6617289ceb6c15c,eYyvcrv3crypto-29APR22,LPeYyvcrv3crypto-29APR22,-0.003015752091430468,-4.323718908825008,-0.07504775916965913,-0.030075538593663104,0.01781741378591702,49.72234395580719,\x09f4aa062fd43061446aa558e9cd796fc26fa671c79a2a5e324d407507f18967,23,387,356
2022-04-30T21:11:10+00:00,1.4687924e+07,\xdcf8ae1bb754e61b82b51d75a384bbae1196a659,\xdcf8ae1bb754e61b82b51d75a384bbae1196a659,ePyvCurve-MIM-29APR22,LPePyvCurve-MIM-29APR22,-65.38562549359865,-65.78512929865964,-107.93117362882967,-170.7489635978142,0.005990920883327434,16.862045918213397,\xb4f2c3296bef25702e9aac5dc1167ad458ccbd35679214132bc1e62eb573015c,143,206,160
2022-04-30T21:10:29+00:00,1.4687921e+07,\xdcf8ae1bb754e61b82b51d75a384bbae1196a659,\xdcf8ae1bb754e61b82b51d75a384bbae1196a659,ePyvCurve-MIM-29APR22,LPePyvCurve-MIM-29APR22,-21795.208497866217,-21928.376432886544,-35977.05787627656,-56916.3211992714,0.00600332885043075,16.883641992374432,\x016c8350e10bbb8457e0d741803bc36fe67d0e5d3e13d775a7d5a78393a5f1d1,142,104,52
2022-04-30T21:09:53+00:00,1.468792e+07,\xdcf8ae1bb754e61b82b51d75a384bbae1196a659,\xdcf8ae1bb754e61b82b51d75a384bbae1196a659,eYyvCurve-MIM-29APR22,LPeYyvCurve-MIM-29APR22,-1206.2502722819395,-1213.6204177840218,-26634.091854056012,-11325.372169873703,0.00551217011136896,15.502316977811837,\xf6172ce7e599822301f673d45b83e0ea6431f48ae333b7d7ce8036be15d8939e,141,262,139
2022-04-30T20:58:59+00:00,1.4687869e+07,\xea1f8b85b4cef4077812dd3d3a43d831928927b1,\xea1f8b85b4cef4077812dd3d3a43d831928927b1,ePyvCurve-MIM-29APR22,LPePyvCurve-MIM-29APR22,-141.8641978691122,-142.7309829831612,-234.17332565587859,-370.46620835886364,0.005746647112638279,16.184224796852057,\xe2ec5e3754a4ee0789afa4c062bc875a969280cbda5e4a2d1983f9151d440e6d,236,179,114
2022-04-30T20:51:03+00:00,1.4687833e+07,\xeb423dcc9b346ee4ddd3a9273854d22599566a3f,\xeb423dcc9b346ee4ddd3a9273854d22599566a3f,ePyvCurve-MIM-29APR22,LPePyvCurve-MIM-29APR22,-148.17577019393408,-149.08111878643342,-244.59175330444427,-386.948339178909,0.005762569258332789,16.235001622886134,\xfe577b17413c58eaf7a1b9d8dda177b72ae3ddff069265edbd33211401caa0b3,2457,199,151
2022-04-30T20:45:59+00:00,1.4687809e+07,\xeb423dcc9b346ee4ddd3a9273854d22599566a3f,\xeb423dcc9b346ee4ddd3a9273854d22599566a3f,eYyvCurve-MIM-29APR22,LPeYyvCurve-MIM-29APR22,-2734.1672838389177,-2750.87294697697,-60370.60820252375,-25670.843585045695,0.006283779039463783,17.717743379672083,\xf6fc8698ae0783a85e94c0e045be6f8fc7de0d233610f872995db31f0993f5c2,2454,51,30
